,SK_ID_CURR,TARGET,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_CITY_NOT_LIVE_CITY,EXT_SOURCE_2,EXT_SOURCE_3,DEF_30_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_7,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,ANNUITY_INCOME_PERC,PAYMENT_RATE
199981,331833,0,0,1,0,0.04622,-11215,-1016.0,-1982,1,0,1,0,1,15,0,0,0.2684993985250015,0.5108529061800121,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.13228,0.1189354432655997
113449,231579,0,0,1,0,0.006305,-14233,-4302.0,-4304,1,0,1,0,0,4,0,0,0.5717107905415801,0.2750003523983893,0.0,0.0,-1680.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0233333333333333,0.05
240243,378238,0,1,0,0,0.018029,-21012,-7654.0,-3531,1,0,1,0,0,7,0,0,0.5971179783784833,0.5108529061800121,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.18065,0.0562825186154469
134764,256314,0,1,1,0,0.035792,-13278,-141.0,-4137,1,0,1,1,0,17,0,0,0.7619591026844292,0.6986675550534175,0.0,0.0,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,0.2074285714285714,0.0275
196187,327486,0,1,0,0,0.018801,-22909,-4913.0,-4031,1,0,1,0,0,12,0,0,0.0922499872964788,0.5108529061800121,0.0,0.0,-946.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.1117142857142857,0.0379788639365918
158278,283494,0,1,0,0,0.00702,-25127,-8461.0,-4474,1,0,1,0,0,10,0,0,0.2099380018300062,0.5108529061800121,0.0,0.0,-823.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.1160222222222222,0.0979549718574108
102062,218492,0,0,0,1,0.030755,-17145,-3136.0,-701,1,1,1,1,0,10,0,0,0.6142203233807373,0.475849908720221,0.0,0.0,-1008.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.2049333333333333,0.0330490252293578
237381,374964,0,1,0,0,0.018209,-15669,-7353.0,-4417,1,1,1,1,0,11,0,0,0.443767747794396,0.5673792367572691,0.0,0.0,-2564.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.2543,0.0731756445672191
289587,435500,0,1,0,0,0.018801,-16849,-7155.0,-386,1,0,1,0,0,11,0,0,0.5375433290686936,0.5108529061800121,0.0,0.0,-375.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.1655,0.0715653570546083
207314,340297,0,1,1,0,0.04622,-19597,-11528.0,-2980,1,0,1,0,0,10,0,0,0.5836072395109638,0.5744466170995097,0.0,0.0,-1629.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.1199666666666666,0.0427054286561851
2645,103087,0,0,0,1,0.009549,-11135,-1481.0,-1703,1,0,1,0,0,17,1,0,0.3446704475959413,0.0867312636469601,0.0,0.0,-652.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.167925,0.1186749116607773
19544,122789,1,0,1,0,0.018029,-18552,-9124.0,-2038,1,0,1,0,0,10,0,0,0.357924980414445,0.445396241560834,0.0,0.0,-1156.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,2.0,0.0,0.1235333333333333,0.0323611596227733
130017,250803,0,1,0,0,0.026392,-23455,-13779.0,-4220,1,0,1,0,0,15,0,0,0.7796646611069735,0.5108529061800121,0.0,0.0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.1671875,0.0486363636363636
113536,231673,0,1,0,1,0.010032,-22760,-5857.0,-4366,1,0,1,0,1,5,0,0,0.7670533750479827,0.7121551551910698,0.0,0.0,-1653.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.20785,0.0348404507942538
303688,451863,0,1,0,0,0.010966,-11103,-10713.0,-3386,1,0,1,1,0,11,0,0,0.3155445768604392,0.4561097392782771,0.0,0.0,-325.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,6.0,0.1527878787878787,0.0389692697706053
62108,172030,0,1,0,0,0.031329,-13485,-4756.0,-4758,1,0,1,1,0,15,0,0,0.3322545390699074,0.7476633896301825,0.0,0.0,-2476.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3238571428571428,0.0560168025698047
188880,318979,0,0,0,1,0.0228,-17037,-9572.0,-510,1,0,1,0,0,12,0,0,0.4543062126919014,0.6263042766749393,0.0,0.0,-2653.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.098925,0.0732927077738057
113253,231352,0,1,0,0,0.01885,-14570,-8589.0,-1827,1,0,1,1,0,17,0,0,0.742965275029448,0.475849908720221,1.0,1.0,-405.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.05
107315,224514,0,1,1,0,0.006852,-10528,-1702.0,-2169,1,1,1,1,0,8,0,0,0.1309944713058616,0.5108529061800121,0.0,0.0,-1683.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.1125,0.05
61989,171895,0,1,1,1,0.026392,-15951,-2664.0,-4456,1,0,1,1,0,18,0,0,0.7221432693156719,0.3441550073724169,0.0,0.0,-1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.10614,0.05307
271412,414652,0,1,0,1,0.018029,-22619,-4146.0,-4158,1,0,1,1,0,15,0,0,0.1713394297186319,0.4418358231994413,0.0,0.0,-865.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.2166,0.06859
106489,223554,0,0,0,1,0.019101,-19618,-9572.0,-3177,1,0,1,1,0,10,0,0,0.5882388610441728,0.7490217048463391,0.0,0.0,-1118.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.05
216387,350732,0,1,0,0,0.010147,-21279,-7790.0,-4491,1,0,1,0,0,9,0,0,0.6257295196870687,0.5108529061800121,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.224055944055944,0.1029232251847092
279653,423991,0,0,1,0,0.02461,-8764,-8764.0,-1311,1,0,1,0,0,9,0,0,0.5951647516890751,0.2608559142068693,0.0,0.0,-1310.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.10145,0.0660965876700057
123500,243224,0,1,0,0,0.018209,-12147,-4881.0,-3334,1,0,1,0,0,10,0,0,0.3267470610104992,0.5108529061800121,0.0,0.0,-529.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.15,0.05
278077,422209,0,1,0,0,0.022625,-15226,-1014.0,-4008,1,0,1,1,1,9,0,0,0.7267355455631642,0.2707073872651806,1.0,1.0,-499.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,9.0,0.0643,0.0286592975574968
27775,132293,0,0,1,0,0.0084739999999999,-14394,-13810.0,-916,1,0,1,0,0,18,0,0,0.6046539036496434,0.3170317785834444,0.0,0.0,-632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.1736,0.0577942312301914
138154,260217,0,1,0,0,0.031329,-12116,-3625.0,-895,1,0,1,0,0,16,0,0,0.4612592634759896,0.5316861425197883,1.0,1.0,-1316.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2043888888888889,0.0467050056492871
231153,367738,0,1,0,0,0.028663,-9188,-85.0,-1007,1,1,1,0,0,7,0,0,0.3197581915117846,0.25533177083329,1.0,1.0,-917.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0,0.0981923076923076,0.05106
33291,138570,0,1,0,0,0.010032,-21686,-9796.0,-4325,1,0,1,0,0,8,0,0,0.0746843935408994,0.7338145369642702,0.0,0.0,-185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.21552,0.0293953975580215
45396,152582,0,1,1,0,0.018029,-9622,-384.0,-19,1,0,1,0,0,8,0,0,0.5108683597774165,0.0744606878956731,0.0,0.0,-1994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.17148,0.0655454475957495
148863,272597,0,1,0,0,0.019101,-13329,-6158.0,-4073,1,0,1,0,0,10,0,0,0.6820071445748357,0.3077366963789207,1.0,0.0,-850.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.05
150717,274716,0,1,1,0,0.025164,-13297,-3598.0,-105,1,1,1,0,0,14,0,0,0.4222960525759468,0.3217352821966848,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.1914583333333333,0.0379375825627476
148514,272199,0,0,0,1,0.072508,-13273,-771.0,-2095,1,1,1,1,0,13,0,0,0.6652796411453599,0.2910973802776635,0.0,0.0,-678.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.2009,0.0292379788101059
181333,310164,0,1,1,1,0.020713,-12137,-2809.0,-4311,1,1,1,1,0,15,0,0,0.2248941742315705,0.3046721837533529,0.0,0.0,-726.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,2.0,0.2382,0.0292399096533438
270664,413746,0,1,0,1,0.032561,-12787,-3419.0,-4488,1,0,1,0,0,17,0,0,0.6431582353159689,0.3622772470384314,0.0,0.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0528111111111111,0.0372863273006832
24736,128772,0,1,0,0,0.003813,-15503,-8669.0,-4671,1,0,1,0,1,9,0,0,0.5828099159455488,0.7801436381572275,0.0,0.0,-1885.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0,0.4016153846153846,0.0979549718574108
224498,360022,0,1,0,0,0.035792,-12722,-3124.0,-4234,1,1,1,1,0,15,0,0,0.5457463135466475,0.8004513396487078,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.26575,0.0672784810126582
302788,450808,0,1,0,0,0.015221,-17585,-3717.0,-1144,1,0,1,0,0,11,0,0,0.6487692663092182,0.3723336657058204,0.0,0.0,-1502.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.2425,0.0427941176470588
89843,204323,0,1,0,0,0.007114,-24033,-4323.0,-4526,1,0,1,1,0,12,0,0,0.3313382282004527,0.622922000268356,0.0,0.0,-485.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,2.0,0.0884915254237288,0.0979549718574108
98109,213912,0,1,0,0,0.006629,-13145,-204.0,-1384,1,0,1,0,0,10,0,0,0.6321392282020271,0.5726825047161584,1.0,1.0,-1077.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.2976,0.03981206990657
153623,278058,0,0,0,1,0.019101,-22583,-9135.0,-4555,1,0,1,0,0,10,0,0,0.6118236766775581,0.5108529061800121,0.0,0.0,-28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.1094666666666666,0.0933538006708738
120444,239658,0,1,0,0,0.031329,-19298,-4109.0,-2795,1,0,1,0,0,12,0,0,0.1604053214783667,0.2910973802776635,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.33896,0.04237
111129,228936,0,1,0,0,0.0035409999999999,-12515,-3898.0,-3892,1,1,1,0,0,6,0,0,0.5397767864996038,0.7610263695502636,0.0,0.0,-1093.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.32292,0.048105112620665
250439,389783,0,1,1,0,0.020246,-14121,-894.0,-2504,1,0,1,0,0,8,0,0,0.3721613526939721,0.6075573001388961,0.0,0.0,-1570.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,0.1,0.05
300390,448019,0,1,0,1,0.035792,-19692,-2831.0,-1001,1,0,1,0,0,11,0,0,0.5139170040621137,0.5108529061800121,0.0,0.0,-413.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.259,0.04662
63457,173593,0,0,1,1,0.026392,-10941,-5080.0,-3599,1,0,1,1,0,9,0,0,0.7540616283647671,0.5108529061800121,0.0,0.0,-1941.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,7.0,0.0651,0.05425
18914,122056,0,0,0,0,0.005002,-12372,-4579.0,-4665,1,1,1,0,0,17,0,0,0.3576988649216302,0.5531646987710016,0.0,0.0,-1524.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661,0.0721747042766151
179712,308265,0,0,1,1,0.0088659999999999,-15969,-4196.0,-4420,1,1,1,0,0,18,0,1,0.3017529947609744,0.5108529061800121,0.0,0.0,-245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064024481939306,0.0070002105326475,0.0343619356973142,0.2673952600078197,0.2654741495984841,1.899974435321363,0.0566875,0.0577721725394277
33891,139273,0,1,1,0,0.006296,-17403,-9685.0,-952,1,1,1,0,0,9,0,0,0.540178750506656,0.7726311345553628,0.0,0.0,-1098.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.153516129032258,0.0396583333333333
149998,273890,0,0,0,1,0.016612,-15670,-5111.0,-4245,1,1,1,0,0,15,0,0,0.6375076504613296,0.2678689358444539,0.0,0.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0553846153846153,0.0265929942234106
150113,274025,0,1,0,0,0.016612,-13931,-35.0,-4196,1,1,1,1,0,13,0,0,0.5007672483152491,0.190705947811054,0.0,0.0,-399.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0429833333333333,0.0286555555555555
239425,377277,0,0,1,1,0.011703,-12134,-706.0,-3961,1,0,1,0,0,10,0,0,0.6525418974398719,0.6577838002083306,0.0,0.0,-2396.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.1051714285714285,0.0379891842800528
166103,292575,0,1,1,0,0.028663,-15119,-2901.0,-3245,1,0,1,0,0,12,0,0,0.1244709742396566,0.1604889306273446,0.0,0.0,-1623.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.15,0.05
223594,358982,0,1,0,1,0.00712,-22733,-13011.0,-3854,1,0,1,0,0,9,0,0,0.6706532991967384,0.6801388218428291,0.0,0.0,-488.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.3679166666666666,0.0292384105960264
188830,318922,0,0,0,0,0.016612,-11621,-5955.0,-3931,1,1,1,1,1,17,0,0,0.5649620134873478,0.6075573001388961,0.0,0.0,-639.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0.0692470588235294,0.0793924842860611
1964,102304,0,0,0,0,0.035792,-24537,-10660.0,-1176,1,0,1,0,0,10,0,0,0.3551256437854799,0.6971469077844458,0.0,0.0,-2576.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,0.28135,0.099416961130742
39884,146201,0,0,1,0,0.018801,-17268,-1735.0,-796,1,0,1,0,1,7,0,0,0.4125648147014418,0.3062022983135042,1.0,1.0,-1849.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,2.0,0.13366,0.0483175961941668
106381,223420,0,1,0,0,0.010006,-13386,-4348.0,-3668,1,0,1,0,0,10,0,0,0.7388937186565121,0.6512602186973006,0.0,0.0,-1693.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.1648571428571428,0.0793978423601937
294419,441101,0,1,0,1,0.0196889999999999,-19750,-4189.0,-3254,1,1,1,0,0,13,0,0,0.4616614102044035,0.1528662291550415,0.0,0.0,-2027.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.13444,0.0510479951397326
132047,253148,0,1,0,0,0.030755,-10228,-4166.0,-2607,1,0,1,1,0,17,0,0,0.6861799747590941,0.6347055309763198,0.0,0.0,-561.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.17255,0.0671074380165289
78581,191096,0,1,0,0,0.04622,-22178,-11606.0,-4156,1,0,1,0,0,11,0,0,0.7451557083577669,0.7476633896301825,0.0,0.0,-1047.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1206,0.0287965616045845
173716,301322,0,1,0,0,0.0145199999999999,-20907,-13681.0,-4189,1,0,1,0,0,14,0,0,0.3630266098813311,0.4436153084085652,1.0,0.0,-388.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0666666666666666,0.05
232797,369634,0,1,0,0,0.030755,-13766,-3072.0,-3079,1,0,1,0,0,11,0,0,0.6723801433555747,0.1221797440301585,0.0,0.0,-2253.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,3.0,0.0829142857142857,0.0781620340443869
211327,344899,0,0,0,0,0.003813,-13439,-2829.0,-2073,1,0,1,0,0,7,0,0,0.1415982920186272,0.5108529061800121,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.1493421052631579,0.0468543593130779
96631,212183,0,1,0,1,0.04622,-14550,-3062.0,-3062,1,0,1,0,0,14,0,0,0.7061335375717479,0.5937175866150576,1.0,1.0,-2482.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.13535,0.10828
191657,322233,0,1,0,0,0.009175,-17205,-1036.0,-702,1,0,1,0,0,9,0,0,0.6669866725855257,0.5108529061800121,0.0,0.0,-804.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.097,0.0799380274261603
134233,255692,0,0,1,0,0.035792,-14748,-3598.0,-5088,1,1,1,0,0,10,0,0,0.5299682432090307,0.633031641417419,0.0,0.0,-154.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0.1937833333333333,0.051058317231688
277323,421354,0,0,1,0,0.0196889999999999,-18424,-4753.0,-1968,1,0,1,0,1,14,0,0,0.2670630304225067,0.5108529061800121,0.0,0.0,-438.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.10558,0.10558
257692,398212,1,1,1,0,0.006629,-11044,-2264.0,-3223,1,0,1,0,1,3,0,1,0.6798692091141485,0.2807895743848605,0.0,0.0,-779.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,2.0,0.1691428571428571,0.0488771466314399
68785,179783,0,1,1,1,0.032561,-17639,-849.0,-1169,1,0,1,0,0,13,0,0,0.7698819531099251,0.7121551551910698,0.0,0.0,-1281.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.1134833333333333,0.0805198491065832
134606,256131,0,0,1,0,0.018209,-15326,-4333.0,-4290,1,0,1,0,0,15,0,0,0.3511145860949029,0.3910549766342248,0.0,0.0,-1047.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,4.0,0.2266615384615384,0.1011242895972325
41380,147910,0,0,0,0,0.01885,-19479,-8538.0,-2661,1,0,1,0,0,16,0,0,0.5774728726287816,0.646329897706246,0.0,0.0,-539.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.19584,0.0577467446688054
296635,443680,0,1,0,0,0.010966,-8030,-2727.0,-684,1,0,1,0,0,17,0,1,0.0852960682704576,0.3523399726917038,0.0,0.0,-212.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1052631578947368,0.05
83223,196529,0,0,1,1,0.020713,-21981,-1672.0,-4542,1,0,1,0,0,6,0,0,0.2945688871336408,0.3154721549257734,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.1554133333333333,0.0511856666081152
297105,444215,0,1,1,0,0.0196889999999999,-15982,-2996.0,-4896,1,0,1,0,0,9,0,0,0.4355469718981831,0.5638350489514956,0.0,0.0,-2951.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.1732,0.0516336751729072
70956,182296,0,0,1,0,0.04622,-16251,-10261.0,-4779,1,1,1,0,1,15,0,0,0.6052339965422155,0.6313545365850379,0.0,0.0,-111.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.05
39298,145513,0,1,0,0,0.008625,-11909,-5061.0,-2068,1,1,1,1,0,16,0,0,0.1384360225387516,0.6848276586890367,0.0,0.0,-635.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.2026,0.0512674060471102
253353,393171,0,1,0,0,0.0196889999999999,-24344,-16648.0,-4223,1,0,1,0,0,14,0,0,0.1253841717937459,0.5172965813614878,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.1872631578947368,0.0562974683544303
212079,345765,0,1,0,0,0.007114,-24787,-3647.0,-4705,1,0,1,1,0,9,0,0,0.21591491275325,0.2985949897873972,0.0,0.0,-434.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.4240769230769231,0.0974028268551236
12766,114885,0,0,0,0,0.035792,-8509,-3263.0,-1186,1,0,1,0,0,14,0,0,0.4102084628327639,0.3506958432829587,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.2979,0.0678690765492102
278008,422139,0,1,0,0,0.031329,-14283,-2846.0,-4990,1,0,1,0,0,14,0,0,0.7235276778480535,0.622922000268356,0.0,0.0,-1449.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.13548,0.0997349823321554
75229,187247,0,0,1,0,0.04622,-18240,-1062.0,-1782,1,0,1,0,0,13,0,0,0.7092683246740819,0.4276573700350293,0.0,0.0,-539.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.06992,0.0389092932665553
113703,231869,0,1,0,0,0.009175,-11910,-482.0,-337,1,0,1,0,0,11,0,0,0.4361061631816979,0.646329897706246,0.0,0.0,-795.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.1440166666666666,0.0792759566601528
43841,150768,0,1,1,0,0.026392,-9132,-574.0,-1704,1,0,1,0,0,11,0,0,0.4248588527005364,0.6313545365850379,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.15788,0.0331680672268907
